id,energy,valence,danceability,acousticness,speechiness,liveness,instrumentalness,loudness,tempo
94368,0.61,0.63,0.662,0.0676,0.0432,0.268,0.0,-10.946,144.074
94369,0.188,0.284,0.679,0.928,0.144,0.115,0.737,-15.979,75.072
94370,0.121,0.173,0.586,0.92,0.0321,0.0832,0.106,-18.214,92.018
94371,0.519,0.132,0.841,0.0694,0.0475,0.0672,0.0,-9.814,106.97
94372,0.664,0.526,0.745,0.322,0.235,0.851,0.0,-5.476,121.083
94373,0.512,0.564,0.733,0.56,0.0389,0.174,1.33e-05,-5.068,79.972
94374,0.505,0.397,0.816,0.691,0.0457,0.121,0.0015,-9.111,94.639
94375,0.23,0.388,0.613,0.933,0.387,0.338,0.929,-19.048,104.882
94376,0.358,0.129,0.619,0.956,0.0465,0.101,0.642,-12.621,126.119
94377,0.449,0.247,0.682,0.651,0.0318,0.094,0.000575,-10.219,82.465
94378,0.481,0.608,0.676,0.836,0.154,0.0982,1.02e-06,-11.254,152.003
94379,0.419,0.342,0.764,0.525,0.207,0.368,2.24e-06,-13.796,124.028
94380,0.495,0.266,0.299,0.311,0.0431,0.209,0.0,-7.297,74.975
94381,0.488,0.176,0.766,0.097,0.0455,0.0971,0.0,-7.161,135.071
94382,0.821,0.493,0.786,0.0212,0.0418,0.089,0.00651,-4.293,135.038
94383,0.255,0.244,0.911,0.499,0.153,0.0937,0.000246,-15.257,137.994
94384,0.517,0.671,0.67,0.0225,0.165,0.148,0.0,-6.707,162.013
94385,0.453,0.178,0.74,0.656,0.121,0.111,8e-05,-7.828,75.992
94386,0.263,0.0451,0.55,0.842,0.0448,0.167,4.59e-06,-12.448,129.853
94387,0.53,0.0832,0.675,0.016,0.0385,0.111,0.0,-4.196,124.991
94388,0.655,0.486,0.763,0.00215,0.0354,0.0908,0.0,-6.78,124.933
94389,0.53,0.606,0.704,0.358,0.102,0.3,0.0,-5.78,100.151
94390,0.821,0.823,0.657,0.686,0.232,0.0736,0.0,-5.655,169.897
94391,0.472,0.209,0.845,0.114,0.269,0.147,0.0,-10.111,125.008
94392,0.155,0.214,0.78,0.94,0.0532,0.626,0.903,-13.087,130.605
94393,0.448,0.167,0.779,0.0497,0.333,0.114,0.0,-12.089,122.062
94394,0.402,0.516,0.579,0.777,0.0392,0.316,0.0,-9.687,152.067
94395,0.641,0.66,0.747,0.212,0.341,0.103,1.33e-05,-7.276,75.679
94396,0.593,0.713,0.731,0.557,0.279,0.168,0.0,-7.953,137.793
94397,0.747,0.455,0.792,0.0704,0.226,0.32,0.0,-7.941,145.015
94398,0.184,0.0416,0.521,0.902,0.0442,0.0966,0.924,-21.421,110.083
94399,0.236,0.402,0.444,0.914,0.172,0.271,0.494,-12.968,80.795
94400,0.52,0.57,0.814,0.0502,0.45,0.114,0.0,-7.409,179.955
94401,0.391,0.629,0.829,0.282,0.29,0.0653,0.816,-21.041,129.989
94402,0.146,0.191,0.784,0.739,0.0552,0.0991,0.00523,-18.221,75.035
94403,0.362,0.756,0.951,0.492,0.182,0.0917,0.021,-9.931,100.023
94404,0.285,0.261,0.712,0.291,0.0809,0.106,0.733,-20.518,91.402
94405,0.133,0.422,0.79,0.875,0.0915,0.111,0.808,-9.365,69.997
94406,0.342,0.309,0.752,0.881,0.0956,0.0885,0.00153,-14.416,99.987
94407,0.256,0.318,0.677,0.948,0.0448,0.0926,9.94e-06,-16.915,103.986
94408,0.657,0.643,0.674,0.557,0.051,0.162,0.0,-8.367,172.065
94409,0.793,0.941,0.677,0.558,0.0734,0.105,1.18e-05,-5.972,75.026
94410,0.719,0.147,0.722,0.119,0.0422,0.13,0.0,-6.548,92.586
94411,0.454,0.788,0.736,0.0671,0.0579,0.117,0.0,-10.922,135.019
94412,0.614,0.456,0.509,0.0323,0.358,0.0723,0.0,-8.89,173.934
94413,0.598,0.372,0.629,0.105,0.105,0.17,0.0,-7.873,79.962
94414,0.2,0.116,0.602,0.914,0.039,0.105,0.591,-19.286,123.889
94415,0.416,0.575,0.744,0.0762,0.086,0.115,0.0,-14.341,120.24
94416,0.446,0.311,0.667,0.892,0.38,0.101,0.0,-10.801,76.53
94417,0.35,0.45,0.825,0.176,0.27,0.313,0.727,-14.294,120.065
94418,0.409,0.565,0.907,0.384,0.065,0.161,0.0,-7.383,115.023
94419,0.633,0.682,0.829,0.247,0.407,0.0855,0.0,-6.737,86.036
94420,0.635,0.174,0.655,0.819,0.17,0.11,6.05e-05,-6.872,80.065
94421,0.45,0.554,0.775,0.0954,0.112,0.104,0.0,-8.752,79.987
94422,0.575,0.494,0.627,0.78,0.232,0.336,0.0,-7.38,78.546
94423,0.351,0.758,0.952,0.511,0.229,0.111,0.0,-14.902,118.293
94424,0.677,0.57,0.732,0.176,0.0418,0.116,0.0,-4.964,150.067
94425,0.354,0.575,0.697,0.892,0.206,0.0539,2.48e-06,-15.064,78.007
94426,0.504,0.362,0.794,0.00898,0.0588,0.0997,0.0,-5.95,117.931
94427,0.214,0.56,0.567,0.86,0.444,0.12,8.69e-05,-18.41,86.251
94428,0.383,0.569,0.834,0.191,0.156,0.191,0.000407,-15.601,140.07
94429,0.509,0.633,0.7,0.233,0.11,0.0815,0.0,-10.055,87.999
94430,0.906,0.53,0.752,0.106,0.113,0.167,0.0157,-4.426,107.529
94431,0.346,0.375,0.744,0.872,0.318,0.132,6.2e-06,-13.948,90.076
94432,0.502,0.506,0.787,0.104,0.37,0.234,0.00112,-5.119,180.038
94433,0.255,0.1,0.576,0.637,0.0624,0.101,0.00474,-16.446,143.987
94434,0.284,0.655,0.479,0.964,0.398,0.108,8.21e-06,-15.633,175.025
94435,0.657,0.622,0.781,0.0201,0.0867,0.132,0.000369,-6.91,99.959
94436,0.492,0.396,0.713,0.477,0.0784,0.104,0.0,-7.624,82.519
94437,0.533,0.636,0.756,0.24,0.0416,0.111,0.0,-8.303,101.998
94438,0.702,0.569,0.777,0.0308,0.041,0.0804,0.0,-6.374,121.016
94439,0.111,0.332,0.849,0.606,0.046,0.106,0.00165,-23.248,102.508
94440,0.356,0.544,0.454,0.771,0.0356,0.174,0.0,-5.779,106.472
94441,0.327,0.608,0.605,0.866,0.037,0.125,0.0,-7.659,179.839
94442,0.525,0.577,0.662,0.281,0.0341,0.199,0.0,-8.546,133.937
94443,0.738,0.519,0.683,0.122,0.127,0.315,0.0,-6.455,178.98
94444,0.452,0.294,0.733,0.668,0.155,0.0925,0.0,-9.27,99.964
94445,0.046,0.188,0.654,0.865,0.0409,0.239,0.000651,-17.51,148.532
94446,0.711,0.466,0.649,0.0217,0.145,0.0827,0.0,-6.698,171.841
94447,0.623,0.742,0.79,0.27,0.0847,0.0927,0.0,-6.261,97.483
94448,0.464,0.523,0.636,0.127,0.337,0.106,0.0,-8.333,179.947
94449,0.37,0.102,0.503,0.768,0.0489,0.116,0.599,-17.502,78.963
94450,0.405,0.329,0.806,0.508,0.0727,0.104,0.0915,-11.277,119.961
94451,0.438,0.0409,0.745,0.678,0.0326,0.125,0.112,-7.018,119.99
94452,0.298,0.114,0.582,0.731,0.0439,0.0914,0.000116,-11.6,120.147
94453,0.699,0.613,0.722,0.196,0.0274,0.111,0.00462,-4.169,112.033
94454,0.107,0.622,0.822,0.882,0.0862,0.084,0.861,-13.824,77.467
94455,0.26,0.245,0.826,0.538,0.168,0.0898,0.0,-15.202,110.079
94456,0.197,0.324,0.751,0.958,0.11,0.096,0.944,-11.627,140.193
94457,0.194,0.352,0.88,0.768,0.0936,0.105,0.858,-13.696,155.825
94458,0.33,0.461,0.601,0.981,0.0336,0.355,0.0159,-13.346,116.058
94459,0.552,0.609,0.703,0.835,0.195,0.569,0.101,-10.288,176.132
94460,0.26,0.175,0.907,0.631,0.0819,0.0969,0.769,-14.436,122.736
94461,0.0956,0.309,0.776,0.805,0.0861,0.352,0.000239,-20.769,89.949
94462,0.624,0.752,0.615,0.00935,0.0363,0.15,0.0,-5.927,159.943
94463,0.516,0.679,0.742,0.0163,0.0805,0.104,0.0,-13.015,139.962
94464,0.747,0.404,0.713,0.239,0.0368,0.109,0.0,-5.311,101.057
94465,0.562,0.55,0.712,0.00149,0.0568,0.16,0.0,-12.361,150.051
94466,0.307,0.359,0.849,0.767,0.228,0.097,4.62e-06,-12.631,116.031
94467,0.295,0.513,0.671,0.84,0.166,0.36,0.00168,-15.412,140.159
94468,0.386,0.312,0.666,0.244,0.0417,0.605,0.113,-13.636,75.023
94469,0.523,0.343,0.521,0.233,0.0362,0.403,0.0,-7.621,145.156
94470,0.238,0.249,0.426,0.905,0.113,0.357,0.608,-19.704,109.78
94471,0.465,0.662,0.746,0.251,0.0331,0.0675,3.01e-05,-13.581,94.502
94472,0.448,0.42,0.826,0.447,0.0342,0.087,0.0,-4.997,116.472
94473,0.257,0.204,0.692,0.564,0.0924,0.25,0.0435,-17.159,91.983
94474,0.287,0.244,0.785,0.627,0.0597,0.085,0.0698,-14.942,114.003
94475,0.469,0.59,0.766,0.331,0.176,0.11,0.0,-8.51,92.03
94476,0.665,0.352,0.699,0.282,0.0339,0.147,0.0,-9.676,119.989
94477,0.682,0.81,0.773,0.047,0.054,0.11,0.00317,-6.329,150.974
94478,0.598,0.415,0.83,0.821,0.0627,0.0897,0.0,-6.312,122.974
94479,0.629,0.186,0.677,0.553,0.0712,0.117,3.27e-05,-7.508,130.008
94480,0.237,0.239,0.505,0.956,0.0352,0.103,0.00573,-12.785,129.613
94481,0.499,0.55,0.757,0.667,0.0553,0.109,3.25e-06,-10.666,112.051
94482,0.354,0.118,0.379,0.685,0.0435,0.0699,0.0603,-12.425,143.601
94483,0.446,0.476,0.503,0.904,0.0547,0.303,0.0,-6.279,174.062
94484,0.198,0.094,0.73,0.91,0.102,0.11,0.00087,-14.545,113.912
94485,0.649,0.813,0.576,0.228,0.237,0.133,0.0,-6.5,186.056
94486,0.446,0.154,0.507,0.157,0.107,0.119,0.00825,-9.497,149.994
94487,0.335,0.28,0.701,0.772,0.598,0.135,3.62e-06,-11.377,84.35
94488,0.215,0.444,0.741,0.206,0.0394,0.112,0.362,-14.838,110.638
94489,0.36,0.467,0.792,0.0347,0.129,0.18,0.0,-9.126,94.026
94490,0.373,0.194,0.5,0.568,0.35,0.225,0.0,-14.01,179.759
94491,0.553,0.738,0.741,0.859,0.239,0.133,0.0,-9.026,74.962
94492,0.527,0.689,0.789,0.123,0.0972,0.0445,0.0,-5.72,81.508
94493,0.528,0.674,0.768,0.354,0.253,0.111,0.0,-11.82,150.086
94494,0.38,0.162,0.732,0.107,0.152,0.163,9.53e-05,-11.402,143.897
94495,0.566,0.323,0.704,0.258,0.346,0.0564,0.0,-10.917,118.142
94496,0.572,0.671,0.57,0.567,0.0324,0.422,0.0,-6.439,86.993
94497,0.805,0.87,0.691,0.732,0.116,0.271,0.0,-7.072,129.508
94498,0.393,0.403,0.764,0.53,0.101,0.185,0.00012,-10.623,155.066
94499,0.891,0.591,0.844,0.216,0.302,0.163,0.0,-2.161,126.98
94500,0.484,0.0726,0.589,0.42,0.0742,0.109,0.0385,-11.613,139.998
94501,0.196,0.397,0.621,0.679,0.271,0.106,0.000649,-15.446,91.15
94502,0.645,0.522,0.725,0.468,0.0614,0.15,0.0,-7.407,172.043
94503,0.455,0.274,0.636,0.0918,0.0533,0.101,0.966,-9.152,147.658
94504,0.66,0.621,0.459,0.918,0.208,0.121,0.000147,-6.963,179.75
94505,0.434,0.543,0.891,0.459,0.131,0.0857,2.21e-06,-11.964,115.014
94506,0.651,0.937,0.927,0.624,0.0934,0.105,0.0,-5.34,110.009
94507,0.191,0.418,0.448,0.856,0.0937,0.119,0.000267,-16.495,179.952
94508,0.311,0.0624,0.701,0.644,0.132,0.0809,0.928,-15.148,150.021
94509,0.357,0.2,0.641,0.88,0.0375,0.109,0.0,-8.884,113.838
94510,0.624,0.0629,0.767,0.097,0.0876,0.104,0.000605,-11.214,90.011
94511,0.615,0.384,0.732,0.0592,0.0399,0.115,1.64e-06,-6.514,135.002
94512,0.485,0.819,0.752,0.255,0.0432,0.342,0.0,-10.243,95.003
94513,0.436,0.162,0.686,0.574,0.0336,0.0955,0.0,-8.865,119.959
94514,0.237,0.203,0.463,0.932,0.0352,0.104,0.00162,-13.666,147.791
94515,0.242,0.191,0.623,0.877,0.0698,0.208,0.000745,-15.055,129.907
94516,0.63,0.317,0.7,0.0183,0.0844,0.0824,0.0,-7.855,186.174
94517,0.205,0.123,0.651,0.719,0.0465,0.122,0.000832,-10.572,110.016
94518,0.63,0.338,0.548,0.0111,0.0343,0.128,0.000721,-6.1,75.972
94519,0.223,0.529,0.57,0.101,0.249,0.175,0.000614,-12.637,130.021
94520,0.34,0.141,0.852,0.787,0.0614,0.0842,7.44e-06,-9.759,114.023
94521,0.708,0.282,0.645,0.00909,0.0382,0.115,0.000356,-6.005,80.503
94522,0.449,0.352,0.777,0.894,0.0684,0.0964,6.19e-06,-7.259,140.005
94523,0.767,0.662,0.604,0.0724,0.0567,0.315,0.0,-5.235,166.912
94524,0.442,0.574,0.644,0.829,0.123,0.135,0.0,-9.423,142.026
94525,0.643,0.664,0.801,0.824,0.0355,0.109,5.09e-05,-5.635,147.29
94526,0.571,0.473,0.709,0.382,0.0811,0.0931,0.0,-6.031,88.529
94527,0.767,0.439,0.604,0.335,0.0567,0.45,1.32e-06,-5.391,134.143
94528,0.579,0.647,0.802,0.189,0.0325,0.219,0.0,-4.12,111.994
94529,0.27,0.345,0.521,0.142,0.34,0.334,0.0,-17.214,103.144
94530,0.587,0.292,0.682,0.127,0.222,0.119,0.78,-12.296,153.022
94531,0.262,0.207,0.367,0.568,0.123,0.213,0.0,-10.671,204.395
94532,0.125,0.169,0.642,0.114,0.0544,0.569,0.484,-23.236,117.972
94533,0.605,0.319,0.518,0.1,0.181,0.219,3.47e-06,-7.032,79.641
94534,0.381,0.39,0.546,0.909,0.0367,0.119,0.00167,-14.594,139.621
94535,0.427,0.618,0.636,0.698,0.0253,0.111,0.0,-7.908,83.538
94536,0.573,0.315,0.728,0.00716,0.0347,0.164,0.0,-8.388,139.947
94537,0.462,0.393,0.808,0.444,0.0622,0.111,0.0,-11.588,105.042
94538,0.576,0.254,0.418,0.2,0.0335,0.153,0.0,-7.331,92.278
94539,0.659,0.603,0.789,0.382,0.0406,0.252,0.0392,-5.305,91.508
94540,0.602,0.796,0.712,0.227,0.343,0.0599,0.0,-7.966,101.332
94541,0.607,0.649,0.753,0.417,0.0325,0.114,4.13e-06,-6.222,100.027
94542,0.505,0.245,0.64,0.365,0.13,0.211,0.0,-10.37,99.82
94543,0.485,0.137,0.604,0.328,0.0601,0.105,8.46e-06,-9.979,84.892
94544,0.72,0.458,0.606,0.122,0.115,0.11,0.0,-7.586,85.448
94545,0.438,0.359,0.727,0.423,0.0546,0.113,2.83e-05,-7.393,81.017
94546,0.549,0.167,0.476,0.81,0.395,0.141,0.000226,-10.426,182.104
94547,0.686,0.246,0.567,0.181,0.0671,0.0952,0.0,-8.646,135.062
94548,0.366,0.528,0.793,0.758,0.0461,0.132,0.0,-7.479,128.003
94549,0.24,0.506,0.483,0.919,0.0883,0.155,0.726,-18.583,95.164
94550,0.419,0.527,0.846,0.198,0.0499,0.0415,1.15e-05,-8.957,119.992
94551,0.287,0.358,0.836,0.599,0.342,0.352,0.00439,-14.701,109.934
94552,0.428,0.219,0.613,0.775,0.337,0.0932,0.577,-16.208,101.041
94553,0.3,0.528,0.785,0.779,0.0709,0.165,6.83e-06,-9.348,96.986
94554,0.709,0.396,0.581,0.113,0.0927,0.133,0.0,-5.25,174.96
94555,0.676,0.827,0.655,0.484,0.0378,0.212,0.0,-5.959,141.989
94556,0.342,0.507,0.852,0.792,0.252,0.121,0.0,-5.677,85.035
94557,0.219,0.149,0.703,0.754,0.0888,0.224,0.863,-14.361,91.963
94558,0.648,0.467,0.627,0.51,0.0457,0.117,0.0,-3.987,87.6
94559,0.322,0.757,0.699,0.214,0.0634,0.0993,0.0,-11.429,140.875
94560,0.486,0.519,0.707,0.973,0.174,0.529,0.916,-8.16,169.945
94561,0.133,0.418,0.656,0.926,0.042,0.113,0.016,-20.058,148.084
94562,0.127,0.449,0.768,0.716,0.0553,0.156,0.776,-14.982,129.893
94563,0.335,0.514,0.481,0.977,0.223,0.18,0.000142,-17.999,78.721
94564,0.427,0.619,0.615,0.825,0.264,0.105,0.0,-9.722,130.273
94565,0.773,0.551,0.541,0.13,0.0537,0.215,0.0,-5.671,149.887
94566,0.422,0.459,0.876,0.75,0.173,0.102,0.84,-8.237,124.971
94567,0.345,0.296,0.328,0.245,0.06,0.106,0.0,-11.562,81.929
94568,0.757,0.311,0.638,0.00522,0.0386,0.0794,0.0,-6.286,81.552
94569,0.336,0.714,0.884,0.793,0.0629,0.116,0.0,-9.191,120.052
94570,0.659,0.774,0.808,0.0614,0.148,0.35,0.0,-8.357,90.02
94571,0.293,0.662,0.458,0.744,0.0426,0.111,4.97e-06,-10.628,160.167
94572,0.476,0.424,0.696,0.859,0.12,0.323,0.813,-8.244,170.062
94573,0.498,0.158,0.592,0.168,0.0429,0.106,0.0,-9.724,159.906
94574,0.287,0.481,0.472,0.83,0.21,0.433,0.247,-11.173,179.891
94575,0.448,0.407,0.414,0.52,0.0713,0.285,0.0,-8.309,81.866
94576,0.466,0.26,0.509,0.753,0.0378,0.0983,0.973,-14.996,138.486
94577,0.517,0.299,0.754,0.587,0.0368,0.0971,0.0,-7.598,120.061
94578,0.545,0.269,0.801,0.248,0.0888,0.136,0.0,-6.686,129.966
94579,0.58,0.731,0.758,0.116,0.082,0.108,0.0,-13.134,142.994
94580,0.621,0.301,0.77,0.447,0.454,0.158,0.0,-7.635,126.289
94581,0.74,0.191,0.743,0.363,0.402,0.0717,0.0,-10.02,97.01
94582,0.75,0.568,0.765,0.232,0.198,0.233,0.0,-7.375,128.031
94583,0.0774,0.442,0.81,0.927,0.0526,0.418,0.0325,-17.368,111.017
94584,0.722,0.344,0.478,0.0188,0.043,0.395,0.0,-6.162,156.947
94585,0.555,0.853,0.744,0.226,0.11,0.262,0.0,-7.92,149.909
94586,0.498,0.37,0.417,0.838,0.0845,0.0748,0.0,-6.077,179.801
94587,0.268,0.118,0.543,0.577,0.0862,0.286,0.000702,-17.464,174.018
94588,0.536,0.682,0.863,0.0287,0.0814,0.0865,0.0,-7.481,132.959
94589,0.453,0.327,0.779,0.13,0.0499,0.256,0.0,-8.983,127.073
94590,0.448,0.0962,0.553,0.695,0.105,0.113,2.85e-05,-11.866,96.082
94591,0.821,0.823,0.657,0.686,0.232,0.0736,0.0,-5.655,169.897
94592,0.4,0.398,0.718,0.796,0.265,0.177,0.0,-10.982,71.534
94593,0.544,0.612,0.842,0.25,0.542,0.563,0.0,-8.9,74.78
94594,0.282,0.17,0.602,0.656,0.0589,0.12,8.34e-05,-18.728,106.048
94595,0.73,0.441,0.582,0.115,0.421,0.123,0.0,-7.22,175.073
94596,0.392,0.884,0.779,0.479,0.0955,0.0988,0.0,-10.749,150.036
94597,0.133,0.415,0.722,0.968,0.04,0.349,2.36e-05,-15.312,94.99
94598,0.618,0.463,0.77,0.276,0.324,0.0775,0.0,-7.28,142.045
94599,0.611,0.0518,0.863,0.00347,0.158,0.0865,0.000159,-9.613,104.959
94600,0.394,0.0998,0.668,0.124,0.0778,0.0805,4.06e-06,-12.825,133.855
94601,0.437,0.105,0.656,0.137,0.0789,0.0816,2.54e-06,-11.198,133.934
94602,0.354,0.037,0.741,0.656,0.0812,0.384,0.702,-15.505,120.018
94603,0.721,0.757,0.674,0.13,0.0293,0.0464,9.57e-05,-6.489,132.053
94604,0.415,0.635,0.79,0.211,0.185,0.137,0.0,-8.262,84.979
94605,0.376,0.336,0.673,0.688,0.0407,0.45,0.548,-14.029,118.033
94606,0.491,0.111,0.508,0.327,0.0866,0.109,0.0,-11.152,120.234
94607,0.551,0.702,0.941,0.331,0.0534,0.106,2.97e-05,-5.659,98.014
94608,0.368,0.111,0.882,0.043,0.0504,0.109,0.0436,-8.742,130.027
94609,0.333,0.387,0.814,0.874,0.189,0.615,3.54e-06,-11.56,99.994
94610,0.142,0.0383,0.757,0.473,0.049,0.122,0.539,-18.249,110.164
94611,0.501,0.0485,0.753,0.663,0.124,0.0829,0.0,-5.495,143.873
94612,0.678,0.397,0.732,0.00412,0.0366,0.0876,0.000747,-5.866,157.905
94613,0.241,0.345,0.737,0.51,0.0882,0.108,0.00572,-16.034,100.0
94614,0.183,0.129,0.365,0.978,0.0849,0.375,1.17e-05,-16.458,117.608
94615,0.562,0.702,0.649,0.474,0.141,0.122,0.0,-7.132,168.067
94616,0.653,0.682,0.682,0.138,0.0988,0.0554,0.0016,-7.043,92.007
94617,0.834,0.603,0.598,0.123,0.196,0.338,0.0,-4.79,84.488
94618,0.552,0.166,0.818,0.0989,0.0426,0.0992,0.0,-6.888,139.992
94619,0.303,0.558,0.79,0.628,0.0342,0.259,0.00412,-14.461,128.99
94620,0.389,0.549,0.907,0.792,0.303,0.105,0.00024,-12.132,133.084
94621,0.743,0.141,0.53,0.081,0.175,0.0779,1.17e-06,-5.615,110.415
94622,0.638,0.76,0.587,0.14,0.313,0.0964,0.0,-4.177,168.153
94623,0.58,0.359,0.722,0.757,0.046,0.335,1.51e-06,-8.242,125.092
94624,0.496,0.263,0.496,0.641,0.0318,0.114,0.0014,-9.186,139.946
94625,0.385,0.0995,0.635,0.625,0.0439,0.771,0.0,-9.99,60.042
94626,0.59,0.874,0.708,0.3,0.0374,0.359,0.0,-7.848,140.031
94627,0.53,0.0764,0.515,0.197,0.0444,0.108,0.00012,-8.767,120.474
94628,0.545,0.517,0.755,0.251,0.129,0.117,0.0,-7.017,90.004
94629,0.666,0.512,0.664,0.0126,0.0426,0.0891,0.235,-4.5,155.019
94630,0.765,0.382,0.799,0.0869,0.279,0.295,0.0,-7.729,139.942
94631,0.645,0.546,0.741,0.469,0.0423,0.121,6.95e-05,-5.997,139.972
94632,0.731,0.862,0.794,0.0166,0.0423,0.155,0.0,-5.379,140.021
94633,0.149,0.542,0.71,0.972,0.185,0.321,0.911,-19.431,142.002
94634,0.473,0.49,0.75,0.598,0.18,0.27,0.0,-7.162,79.986
94635,0.416,0.468,0.492,0.925,0.393,0.15,0.856,-11.569,67.202
94636,0.321,0.218,0.562,0.877,0.0364,0.103,4.47e-06,-12.189,126.04
94637,0.619,0.206,0.624,0.252,0.0525,0.113,0.0,-6.8,146.947
94638,0.298,0.487,0.521,0.974,0.159,0.234,0.909,-10.272,105.178
94639,0.639,0.186,0.437,0.00383,0.136,0.104,0.0,-6.052,100.055
94640,0.652,0.0775,0.789,0.38,0.219,0.091,1.57e-06,-9.734,139.981
94641,0.757,0.752,0.764,0.0819,0.137,0.0908,0.0,-4.771,79.999
94642,0.446,0.105,0.646,0.225,0.278,0.154,0.0,-13.238,82.098
94643,0.55,0.134,0.544,0.0183,0.0592,0.193,0.0,-10.654,149.872
94644,0.756,0.232,0.441,0.293,0.891,0.134,0.0552,-8.952,163.327
94645,0.527,0.479,0.71,0.662,0.0721,0.0995,2.21e-06,-6.385,131.828
94646,0.677,0.608,0.934,0.234,0.246,0.0634,0.000927,-6.337,111.036
94647,0.416,0.149,0.584,0.797,0.182,0.111,2.46e-05,-12.617,165.996
94648,0.533,0.66,0.836,0.565,0.44,0.0683,0.0,-12.215,121.862
94649,0.406,0.326,0.492,0.984,0.414,0.195,0.818,-13.565,121.762
94650,0.511,0.244,0.793,0.0332,0.122,0.245,0.0,-6.583,140.004
94651,0.399,0.466,0.633,0.949,0.0489,0.104,0.571,-10.568,78.893
94652,0.555,0.486,0.701,0.387,0.0321,0.1,0.0,-8.004,129.996
94653,0.449,0.315,0.594,0.155,0.0545,0.127,0.0,-7.832,82.987
94654,0.583,0.885,0.692,0.97,0.189,0.257,0.0458,-8.113,80.895
94655,0.59,0.387,0.839,0.0441,0.137,0.233,0.0,-4.76,86.473
94656,0.352,0.727,0.72,0.895,0.0333,0.0875,0.043,-12.092,80.011
94657,0.0599,0.462,0.75,0.991,0.0562,0.0981,0.887,-22.783,112.994
94658,0.245,0.178,0.485,0.782,0.0677,0.11,1.59e-06,-12.661,98.54
94659,0.596,0.475,0.718,0.073,0.053,0.0796,0.0,-8.195,87.977
94660,0.723,0.446,0.622,0.394,0.0514,0.61,0.0,-5.221,139.95
94661,0.149,0.304,0.728,0.801,0.0468,0.0985,0.872,-21.921,107.992
94662,0.638,0.378,0.739,0.239,0.0659,0.0876,0.00523,-7.496,159.91
94663,0.373,0.225,0.763,0.309,0.04,0.144,8.13e-06,-10.042,100.021
94664,0.322,0.315,0.611,0.922,0.0367,0.35,0.000818,-14.461,119.957
94665,0.182,0.309,0.733,0.922,0.117,0.122,0.328,-13.724,69.459
94666,0.428,0.403,0.871,0.39,0.127,0.281,0.0549,-14.031,101.162
94667,0.473,0.774,0.804,0.051,0.0976,0.116,2.06e-06,-12.99,112.699
94668,0.791,0.489,0.603,0.00467,0.106,0.319,0.000165,-4.509,173.979
94669,0.296,0.076,0.603,0.103,0.0424,0.106,0.235,-16.694,96.018
94670,0.158,0.507,0.75,0.964,0.337,0.223,0.922,-24.285,97.567
94671,0.325,0.0794,0.523,0.537,0.0707,0.0992,0.00444,-14.126,149.488
94672,0.673,0.328,0.798,0.208,0.0446,0.116,0.0,-4.937,90.518
94673,0.556,0.293,0.604,0.0853,0.0481,0.144,0.0,-9.566,158.141
94674,0.695,0.154,0.557,0.642,0.0638,0.123,0.00358,-8.564,91.986
94675,0.23,0.412,0.638,0.777,0.056,0.105,0.0,-13.836,116.095
94676,0.545,0.271,0.758,0.732,0.135,0.122,0.0,-7.855,119.935
94677,0.757,0.539,0.653,0.014,0.0489,0.138,5.36e-06,-7.083,90.007
94678,0.491,0.338,0.66,0.515,0.111,0.0932,0.0,-8.845,168.959
94679,0.786,0.463,0.586,0.0177,0.0686,0.233,0.0,-4.892,82.557
94680,0.324,0.32,0.645,0.443,0.0759,0.127,0.14,-12.177,164.095
94681,0.589,0.241,0.711,0.103,0.0431,0.161,0.0,-5.866,87.965
94682,0.482,0.689,0.798,0.00368,0.206,0.122,0.0,-9.035,92.012
94683,0.193,0.232,0.461,0.958,0.0431,0.12,0.783,-16.321,110.065
94684,0.545,0.248,0.762,0.152,0.348,0.352,0.0,-10.262,129.887
94685,0.645,0.739,0.87,0.238,0.274,0.293,1.26e-05,-7.833,122.975
94686,0.939,0.749,0.731,0.249,0.0623,0.231,0.0,-3.581,149.961
94687,0.43,0.742,0.814,0.824,0.263,0.108,0.647,-13.563,80.015
94688,0.414,0.435,0.688,0.415,0.0354,0.13,2.18e-05,-7.841,112.98
94689,0.149,0.212,0.876,0.827,0.143,0.19,0.775,-22.986,109.975
94690,0.385,0.466,0.718,0.963,0.398,0.32,0.000156,-11.405,112.361
94691,0.504,0.292,0.431,0.0795,0.0641,0.114,0.000186,-10.072,204.804
94692,0.265,0.32,0.962,0.525,0.0796,0.106,0.00884,-11.224,120.017
94693,0.5,0.459,0.737,0.0321,0.191,0.11,0.0,-8.791,139.835
94694,0.538,0.329,0.655,0.299,0.0378,0.0762,0.393,-7.991,124.045
94695,0.315,0.534,0.829,0.326,0.0663,0.126,0.0,-10.05,82.015
94696,0.521,0.648,0.804,0.534,0.0605,0.247,0.0,-7.753,90.032
94697,0.656,0.0593,0.789,0.28,0.108,0.179,0.0,-8.559,141.996
94698,0.438,0.795,0.78,0.175,0.132,0.163,0.0,-9.318,176.189
94699,0.287,0.804,0.89,0.629,0.098,0.124,0.0,-8.973,121.968
94700,0.62,0.444,0.646,0.132,0.0392,0.26,0.0,-5.217,87.51
94701,0.53,0.311,0.698,0.16,0.086,0.1,0.0,-7.877,94.03
94702,0.26,0.397,0.832,0.759,0.076,0.116,0.00473,-13.279,109.949
